"ID";"global_id";"Name";"AdmArea";"District";"ParkName";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"Latitude_WGS84";"geoData";
"540";"144556698";"Точка доступа №540";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.674814";"55.796079";"{type=Point, coordinates=[37.674814, 55.796079]}";
"541";"144556699";"Точка доступа №541";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.674289";"55.797352";"{type=Point, coordinates=[37.674289, 55.797352]}";
"542";"144556700";"Точка доступа №542";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.674062";"55.797829";"{type=Point, coordinates=[37.674062, 55.797829]}";
"543";"144556701";"Точка доступа №543";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.675177";"55.796969";"{type=Point, coordinates=[37.675177, 55.796969]}";
"544";"144556702";"Точка доступа №544";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.672484";"55.797508";"{type=Point, coordinates=[37.672484, 55.797508]}";
"545";"144556703";"Точка доступа №545";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.671612";"55.798168";"{type=Point, coordinates=[37.671612, 55.798168]}";
"546";"144556704";"Точка доступа №546";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.672957";"55.797135";"{type=Point, coordinates=[37.672957, 55.797135]}";
"547";"144556705";"Точка доступа №547";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676375";"55.794277";"{type=Point, coordinates=[37.676375, 55.794277]}";
"548";"144556706";"Точка доступа №548";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676713";"55.7937";"{type=Point, coordinates=[37.676713, 55.7937]}";
"549";"144556707";"Точка доступа №549";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.675904";"55.794775";"{type=Point, coordinates=[37.675904, 55.794775]}";
"550";"144556708";"Точка доступа №550";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676473";"55.795056";"{type=Point, coordinates=[37.676473, 55.795056]}";
"551";"144556709";"Точка доступа №551";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676128";"55.795027";"{type=Point, coordinates=[37.676128, 55.795027]}";
"552";"144556710";"Точка доступа №552";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677017";"55.794968";"{type=Point, coordinates=[37.677017, 55.794968]}";
"553";"144556711";"Точка доступа №553";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676175";"55.795446";"{type=Point, coordinates=[37.676175, 55.795446]}";
"554";"169238505";"Точка доступа №554";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.67744";"55.793824";"{type=Point, coordinates=[37.67744, 55.793824]}";
"555";"169238506";"Точка доступа №555";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677148";"55.79436";"{type=Point, coordinates=[37.677148, 55.79436]}";
"556";"169238507";"Точка доступа №556";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677303";"55.793593";"{type=Point, coordinates=[37.677303, 55.793593]}";
"557";"169238508";"Точка доступа №557";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.678292";"55.794182";"{type=Point, coordinates=[37.678292, 55.794182]}";
"558";"169238509";"Точка доступа №558";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677907";"55.79399";"{type=Point, coordinates=[37.677907, 55.79399]}";
"559";"169238510";"Точка доступа №559";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.67846";"55.794867";"{type=Point, coordinates=[37.67846, 55.794867]}";
"560";"169238511";"Точка доступа №560";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677501";"55.795674";"{type=Point, coordinates=[37.677501, 55.795674]}";
"561";"169238512";"Точка доступа №561";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.678476";"55.795503";"{type=Point, coordinates=[37.678476, 55.795503]}";
"563";"169238514";"Точка доступа №563";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.675429";"55.795675";"{type=Point, coordinates=[37.675429, 55.795675]}";
"564";"169238515";"Точка доступа №564";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.674857";"55.795313";"{type=Point, coordinates=[37.674857, 55.795313]}";
"565";"169238516";"Точка доступа №565";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676028";"55.795793";"{type=Point, coordinates=[37.676028, 55.795793]}";
"566";"169238517";"Точка доступа №566";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.674783";"55.794108";"{type=Point, coordinates=[37.674783, 55.794108]}";
"567";"169238519";"Точка доступа №567";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.675135";"55.793951";"{type=Point, coordinates=[37.675135, 55.793951]}";
"568";"169238522";"Точка доступа №568";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.67451";"55.794718";"{type=Point, coordinates=[37.67451, 55.794718]}";
"569";"169238523";"Точка доступа №569";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.679306";"55.796777";"{type=Point, coordinates=[37.679306, 55.796777]}";
"570";"169238524";"Точка доступа №570";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.679792";"55.797453";"{type=Point, coordinates=[37.679792, 55.797453]}";
"571";"169238525";"Точка доступа №571";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.680787";"55.798209";"{type=Point, coordinates=[37.680787, 55.798209]}";
"572";"169238527";"Точка доступа №572";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.679213";"55.797665";"{type=Point, coordinates=[37.679213, 55.797665]}";
"573";"169238528";"Точка доступа №573";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.678809";"55.797212";"{type=Point, coordinates=[37.678809, 55.797212]}";
"574";"169238530";"Точка доступа №574";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.679295";"55.798145";"{type=Point, coordinates=[37.679295, 55.798145]}";
"575";"169238531";"Точка доступа №575";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.678411";"55.796118";"{type=Point, coordinates=[37.678411, 55.796118]}";
"576";"169238532";"Точка доступа №576";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677999";"55.795773";"{type=Point, coordinates=[37.677999, 55.795773]}";
"577";"169238534";"Точка доступа №577";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.679504";"55.797162";"{type=Point, coordinates=[37.679504, 55.797162]}";
"578";"169238536";"Точка доступа №578";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677494";"55.797218";"{type=Point, coordinates=[37.677494, 55.797218]}";
"579";"169238537";"Точка доступа №579";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677297";"55.796695";"{type=Point, coordinates=[37.677297, 55.796695]}";
"580";"169238538";"Точка доступа №580";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.677826";"55.797957";"{type=Point, coordinates=[37.677826, 55.797957]}";
"581";"169238540";"Точка доступа №581";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676254";"55.797239";"{type=Point, coordinates=[37.676254, 55.797239]}";
"582";"169238542";"Точка доступа №582";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676476";"55.796551";"{type=Point, coordinates=[37.676476, 55.796551]}";
"583";"169238543";"Точка доступа №583";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.676298";"55.797946";"{type=Point, coordinates=[37.676298, 55.797946]}";
"584";"169238544";"Точка доступа №584";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.671372";"55.799026";"{type=Point, coordinates=[37.671372, 55.799026]}";
"585";"169238545";"Точка доступа №585";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667656";"55.738653";"{type=Point, coordinates=[37.667656, 55.738653]}";
"586";"169238547";"Точка доступа №586";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.666948";"55.738433";"{type=Point, coordinates=[37.666948, 55.738433]}";
"587";"169238549";"Точка доступа №587";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.666274";"55.737962";"{type=Point, coordinates=[37.666274, 55.737962]}";
"588";"169238550";"Точка доступа №588";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.666424";"55.73766";"{type=Point, coordinates=[37.666424, 55.73766]}";
"589";"169238551";"Точка доступа №589";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.666693";"55.737175";"{type=Point, coordinates=[37.666693, 55.737175]}";
"590";"169238553";"Точка доступа №590";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667625";"55.737129";"{type=Point, coordinates=[37.667625, 55.737129]}";
"591";"169238555";"Точка доступа №591";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.668766";"55.737266";"{type=Point, coordinates=[37.668766, 55.737266]}";
"592";"169238556";"Точка доступа №592";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.66748";"55.737565";"{type=Point, coordinates=[37.66748, 55.737565]}";
"593";"169238557";"Точка доступа №593";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667327";"55.737877";"{type=Point, coordinates=[37.667327, 55.737877]}";
"594";"169238559";"Точка доступа №594";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.667495";"55.738489";"{type=Point, coordinates=[37.667495, 55.738489]}";
"595";"169238561";"Точка доступа №595";"Центральный административный округ";"Таганский район";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.66861";"55.738595";"{type=Point, coordinates=[37.66861, 55.738595]}";
"596";"169238562";"Точка доступа №596";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.487938";"55.745405";"{type=Point, coordinates=[37.487938, 55.745405]}";
"597";"169238563";"Точка доступа №597";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.488372";"55.745627";"{type=Point, coordinates=[37.488372, 55.745627]}";
"598";"169238564";"Точка доступа №598";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.48825";"55.745732";"{type=Point, coordinates=[37.48825, 55.745732]}";
"605";"169240053";"Точка доступа №605";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.490865";"55.746628";"{type=Point, coordinates=[37.490865, 55.746628]}";
"606";"169240055";"Точка доступа №606";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.491035";"55.750734";"{type=Point, coordinates=[37.491035, 55.750734]}";
"607";"169240056";"Точка доступа №607";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.490945";"55.750539";"{type=Point, coordinates=[37.490945, 55.750539]}";
"608";"169240057";"Точка доступа №608";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.491566";"55.750557";"{type=Point, coordinates=[37.491566, 55.750557]}";
"609";"169240059";"Точка доступа №609";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.491672";"55.75071";"{type=Point, coordinates=[37.491672, 55.75071]}";
"610";"169240061";"Точка доступа №610";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.492711";"55.752736";"{type=Point, coordinates=[37.492711, 55.752736]}";
"611";"169240062";"Точка доступа №611";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.493104";"55.752571";"{type=Point, coordinates=[37.493104, 55.752571]}";
"612";"169240063";"Точка доступа №612";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.49335";"55.752516";"{type=Point, coordinates=[37.49335, 55.752516]}";
"613";"169240064";"Точка доступа №613";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.493006";"55.752875";"{type=Point, coordinates=[37.493006, 55.752875]}";
"614";"169240066";"Точка доступа №614";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.487489";"55.74555";"{type=Point, coordinates=[37.487489, 55.74555]}";
"615";"169240068";"Точка доступа №615";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.487111";"55.746028";"{type=Point, coordinates=[37.487111, 55.746028]}";
"616";"169240069";"Точка доступа №616";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.487222";"55.745833";"{type=Point, coordinates=[37.487222, 55.745833]}";
"617";"169240070";"Точка доступа №617";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.454313";"55.738365";"{type=Point, coordinates=[37.454313, 55.738365]}";
"618";"169240072";"Точка доступа №618";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.458068";"55.738001";"{type=Point, coordinates=[37.458068, 55.738001]}";
"619";"169240074";"Точка доступа №619";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.478281";"55.751267";"{type=Point, coordinates=[37.478281, 55.751267]}";
"620";"169240075";"Точка доступа №620";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.485373";"55.748929";"{type=Point, coordinates=[37.485373, 55.748929]}";
"599";"169240112";"Точка доступа №599";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.490473";"55.747492";"{type=Point, coordinates=[37.490473, 55.747492]}";
"600";"169240113";"Точка доступа №600";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.490539";"55.74716";"{type=Point, coordinates=[37.490539, 55.74716]}";
"601";"169240114";"Точка доступа №601";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.489842";"55.746938";"{type=Point, coordinates=[37.489842, 55.746938]}";
"602";"169240115";"Точка доступа №602";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.49021";"55.746821";"{type=Point, coordinates=[37.49021, 55.746821]}";
"603";"169240116";"Точка доступа №603";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.490442";"55.746612";"{type=Point, coordinates=[37.490442, 55.746612]}";
"604";"169240117";"Точка доступа №604";"Западный административный округ";"район Филёвский Парк";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.491053";"55.746438";"{type=Point, coordinates=[37.491053, 55.746438]}";
"562";"169359701";"Точка доступа №562";"Восточный административный округ";"район Сокольники";"Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.67691";"55.795821";"{type=Point, coordinates=[37.67691, 55.795821]}";
"693";"171594049";"Точка доступа №693";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.500452";"55.732791";"{type=Point, coordinates=[37.500452, 55.732791]}";
"694";"171594050";"Точка доступа №694";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.505827";"55.733778";"{type=Point, coordinates=[37.505827, 55.733778]}";
"695";"171594051";"Точка доступа №695";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.507243";"55.734080";"{type=Point, coordinates=[37.507243, 55.73408]}";
"661";"171594100";"Точка доступа №661";"Восточный административный округ";"район Перово";"Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.771614";"55.739606";"{type=Point, coordinates=[37.771614, 55.739606]}";
"662";"171594101";"Точка доступа №662";"Восточный административный округ";"район Перово";"Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.771386";"55.739258";"{type=Point, coordinates=[37.771386, 55.739258]}";
"663";"171594102";"Точка доступа №663";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.511823";"55.729098";"{type=Point, coordinates=[37.511823, 55.729098]}";
"664";"171594103";"Точка доступа №664";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.511741";"55.729125";"{type=Point, coordinates=[37.511741, 55.729125]}";
"665";"171594104";"Точка доступа №665";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.505729";"55.728531";"{type=Point, coordinates=[37.505729, 55.728531]}";
"666";"171594105";"Точка доступа №666";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.506566";"55.728682";"{type=Point, coordinates=[37.506566, 55.728682]}";
"667";"171594106";"Точка доступа №667";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.505434";"55.728967";"{type=Point, coordinates=[37.505434, 55.728967]}";
"668";"171594107";"Точка доступа №668";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.503626";"55.727705";"{type=Point, coordinates=[37.503626, 55.727705]}";
"669";"171594108";"Точка доступа №669";"Западный административный округ";"район Дорогомилово";"Государственное автономное учреждение культуры города Москвы «Поклонная гора»";"Moscow_WiFi_Free";"20";"действует";"открытая сеть";"";"37.502917";"55.726939";"{type=Point, coordinates=[37.502917, 55.726939]}";
